Date,Mkt-RF,SMB,HML,RF
2020-06-05,4.97,0.51,9.8,0.003
2020-06-12,-4.73,-1.24,-5.24,0.003
2020-06-19,2.29,1.31,-3.2,0.003
2020-06-26,-2.83,0.87,-4.15,0.003
2020-07-02,4.04,0.68,-1.68,0.003
2020-07-10,2.1,-1.85,-1.37,0.003
2020-07-17,1.2,1.75,2.33,0.003
2020-07-24,-0.31,-0.22,2.87,0.003
2020-07-31,1.73,-0.48,-2.53,0.003
2020-08-07,2.71,3.39,1.59,0.002
2020-08-14,0.74,0.13,1.67,0.002
2020-08-21,0.86,-1.55,-5.16,0.002
2020-08-28,3.19,-1.42,0.96,0.002
2020-09-04,-2.47,-0.91,2.23,0.002
2020-09-11,-2.58,-0.07,-1.29,0.002
2020-09-18,0.01,2.77,-0.91,0.002
2020-09-25,-0.62,-2.87,-4.2,0.002
2020-10-02,1.85,3.05,1.77,0.002
2020-10-09,4.25,2.5,-0.22,0.002
2020-10-16,0.31,0.07,-0.55,0.002
2020-10-23,-0.51,0.7,3.06,0.002
2020-10-30,-5.74,-0.87,-0.02,0.002
2020-11-06,7.69,0.19,-4.98,0.002
2020-11-13,1.95,2.18,7.0,0.002
2020-11-20,0.17,2.52,0.52,0.002
2020-11-27,2.86,1.2,1.29,0.002
2020-12-04,1.76,0.53,0.25,0.002
2020-12-11,-0.48,1.86,-1.67,0.002
2020-12-18,1.84,2.08,-3.54,0.002
2020-12-24,0.15,1.35,0.1,0.002
2020-12-31,0.72,-2.15,1.09,0.002
2021-01-08,2.52,3.52,2.34,0.001
2021-01-15,-1.03,2.23,2.24,0.001
2021-01-22,2.08,1.78,-3.13,0.001
2021-01-29,-3.48,-0.04,0.83,0.001
2021-02-05,5.27,2.12,-1.88,0.001
2021-02-12,1.63,1.86,1.0,0.001
2021-02-19,-0.82,-1.36,3.06,0.001
2021-02-26,-3.15,-0.61,4.61,0.001
2021-03-05,0.07,-1.53,7.63,0.001
2021-03-12,3.36,4.51,1.61,0.001
2021-03-19,-1.04,-1.36,-0.31,0.001
2021-03-26,0.57,-4.09,0.22,0.001
2021-04-01,1.39,0.48,-1.55,0.0
2021-04-09,2.45,-2.54,-1.22,0.0
2021-04-16,1.32,-0.97,-0.02,0.0
2021-04-23,-0.1,0.75,-0.79,0.0
2021-04-30,-0.11,-0.68,1.31,0.0
2021-05-07,0.53,-1.31,6.36,0.0
2021-05-14,-1.55,-0.8,2.33,0.0
2021-05-21,-0.18,0.68,-1.08,0.0
2021-05-28,1.5,1.3,-0.8,0.0
2021-06-04,0.54,0.05,1.62,0.0
2021-06-11,0.82,2.17,-3.93,0.0
2021-06-18,-1.83,-0.78,-4.91,0.0
2021-06-25,2.98,1.16,1.0,0.0
