Date,4 weeks,8 weeks,13 weeks,26 weeks,52 weeks
1/9/2004,1.43,,1.58,1.79,
2/9/2004,1.45,,1.6,1.8,
3/9/2004,1.48,,1.65,1.87,
7/9/2004,1.51,,1.67,1.91,
8/9/2004,1.57,,1.66,1.88,
9/9/2004,1.57,,1.64,1.88,
10/9/2004,1.6,,1.66,1.87,
13/9/2004,1.58,,1.67,1.89,
14/9/2004,1.57,,1.66,1.88,
15/9/2004,1.56,,1.67,1.88,
16/9/2004,1.54,,1.67,1.87,
17/9/2004,1.57,,1.71,1.9,
20/9/2004,1.59,,1.73,1.92,
21/9/2004,1.62,,1.72,1.93,
22/9/2004,1.52,,1.71,1.93,
23/9/2004,1.52,,1.72,1.96,
24/9/2004,1.52,,1.73,1.99,
27/9/2004,1.57,,1.75,2.01,
28/9/2004,1.62,,1.72,2,
29/9/2004,1.51,,1.72,2,
30/9/2004,1.46,,1.71,2,
1/10/2004,1.51,,1.7,2,
4/10/2004,1.52,,1.72,2.05,
5/10/2004,1.56,,1.71,2.03,
6/10/2004,1.55,,1.71,2.04,
7/10/2004,1.55,,1.7,2.03,
8/10/2004,1.55,,1.7,2.01,
12/10/2004,1.57,,1.72,2.02,
13/10/2004,1.58,,1.72,2,
14/10/2004,1.59,,1.74,1.99,
15/10/2004,1.58,,1.75,2,
18/10/2004,1.58,,1.81,2.05,
19/10/2004,1.62,,1.82,2.05,
20/10/2004,1.61,,1.82,2.04,
21/10/2004,1.62,,1.84,2.06,
22/10/2004,1.63,,1.84,2.07,
25/10/2004,1.71,,1.9,2.1,
26/10/2004,1.82,,1.92,2.1,
27/10/2004,1.78,,1.92,2.13,
28/10/2004,1.71,,1.9,2.14,
29/10/2004,1.73,,1.9,2.13,
1/11/2004,1.77,,2,2.2,
2/11/2004,1.86,,1.98,2.19,
3/11/2004,1.83,,1.96,2.18,
4/11/2004,1.85,,1.98,2.19,
5/11/2004,1.85,,2.03,2.27,
8/11/2004,1.86,,2.08,2.31,
9/11/2004,1.89,,2.08,2.3,
10/11/2004,1.88,,2.08,2.3,
12/11/2004,1.9,,2.08,2.31,
15/11/2004,1.9,,2.13,2.35,
16/11/2004,1.9,,2.14,2.36,
17/11/2004,1.87,,2.13,2.33,
18/11/2004,1.87,,2.13,2.34,
19/11/2004,1.97,,2.14,2.36,
22/11/2004,1.96,,2.2,2.43,
23/11/2004,1.99,,2.19,2.41,
24/11/2004,1.98,,2.18,2.4,
26/11/2004,2,,2.2,2.4,
29/11/2004,2,,2.24,2.46,
30/11/2004,2.07,,2.23,2.44,
1/12/2004,2.05,,2.22,2.4,
2/12/2004,2.05,,2.22,2.41,
3/12/2004,2.05,,2.21,2.39,
6/12/2004,2.07,,2.26,2.44,
7/12/2004,2.08,,2.25,2.43,
8/12/2004,2.07,,2.24,2.42,
9/12/2004,2.06,,2.24,2.42,
10/12/2004,2.06,,2.25,2.44,
13/12/2004,2.01,,2.25,2.5,
14/12/2004,2.01,,2.22,2.48,
15/12/2004,1.97,,2.21,2.47,
16/12/2004,1.92,,2.2,2.47,
17/12/2004,1.93,,2.2,2.48,
20/12/2004,1.94,,2.23,2.55,
21/12/2004,1.92,,2.21,2.55,
22/12/2004,1.83,,2.19,2.54,
23/12/2004,1.81,,2.19,2.54,
27/12/2004,1.85,,2.28,2.63,
28/12/2004,1.87,,2.26,2.62,
29/12/2004,1.74,,2.23,2.6,
30/12/2004,1.64,,2.22,2.59,
31/12/2004,1.87,,2.22,2.59,
3/1/2005,1.94,,2.34,2.63,
4/1/2005,2.04,,2.35,2.63,
5/1/2005,2.03,,2.34,2.63,
6/1/2005,2.02,,2.31,2.63,
7/1/2005,2.01,,2.32,2.63,
10/1/2005,2.03,,2.38,2.67,
11/1/2005,2.02,,2.36,2.67,
12/1/2005,2,,2.35,2.64,
13/1/2005,2.04,,2.36,2.65,
14/1/2005,2.03,,2.37,2.68,
18/1/2005,1.99,,2.41,2.71,
19/1/2005,1.93,,2.38,2.69,
20/1/2005,1.86,,2.36,2.67,
21/1/2005,1.99,,2.36,2.66,
24/1/2005,2,,2.39,2.69,
25/1/2005,2.12,,2.41,2.7,
26/1/2005,2.15,,2.42,2.71,
27/1/2005,2.14,,2.45,2.72,
28/1/2005,2.09,,2.46,2.71,
31/1/2005,2.02,,2.53,2.8,
1/2/2005,2.23,,2.52,2.78,
2/2/2005,2.22,,2.52,2.76,
3/2/2005,2.18,,2.49,2.76,
4/2/2005,2.19,,2.48,2.75,
7/2/2005,2.25,,2.53,2.79,
8/2/2005,2.34,,2.53,2.79,
9/2/2005,2.34,,2.52,2.78,
10/2/2005,2.35,,2.52,2.79,
11/2/2005,2.36,,2.55,2.83,
14/2/2005,2.36,,2.6,2.85,
15/2/2005,2.4,,2.6,2.86,
16/2/2005,2.39,,2.58,2.86,
17/2/2005,2.4,,2.58,2.85,
18/2/2005,2.39,,2.61,2.9,
22/2/2005,2.41,,2.68,2.94,
23/2/2005,2.47,,2.68,2.94,
24/2/2005,2.48,,2.69,2.94,
25/2/2005,2.5,,2.75,2.95,
28/2/2005,2.49,,2.78,3.02,
1/3/2005,2.55,,2.76,3,
2/3/2005,2.53,,2.74,2.99,
3/3/2005,2.54,,2.76,2.99,
4/3/2005,2.55,,2.76,3,
7/3/2005,2.57,,2.77,3.03,
8/3/2005,2.61,,2.76,3.03,
9/3/2005,2.59,,2.76,3.03,
10/3/2005,2.59,,2.75,3.04,
11/3/2005,2.59,,2.76,3.06,
14/3/2005,2.6,,2.81,3.1,
15/3/2005,2.7,,2.81,3.1,
16/3/2005,2.68,,2.8,3.09,
17/3/2005,2.67,,2.79,3.08,
18/3/2005,2.69,,2.81,3.11,
21/3/2005,2.7,,2.86,3.13,
22/3/2005,2.76,,2.89,3.17,
23/3/2005,2.72,,2.83,3.14,
24/3/2005,2.69,,2.84,3.16,
28/3/2005,2.68,,2.85,3.19,
29/3/2005,2.7,,2.84,3.17,
30/3/2005,2.7,,2.83,3.15,
31/3/2005,2.62,,2.79,3.13,
1/4/2005,2.65,,2.8,3.13,
4/4/2005,2.63,,2.81,3.14,
5/4/2005,2.63,,2.8,3.13,
6/4/2005,2.6,,2.77,3.11,
7/4/2005,2.61,,2.77,3.12,
8/4/2005,2.6,,2.79,3.14,
11/4/2005,2.59,,2.77,3.17,
12/4/2005,2.62,,2.77,3.16,
13/4/2005,2.62,,2.78,3.15,
14/4/2005,2.62,,2.78,3.14,
15/4/2005,2.62,,2.79,3.12,
18/4/2005,2.64,,2.91,3.15,
19/4/2005,2.73,,2.91,3.13,
20/4/2005,2.64,,2.87,3.11,
21/4/2005,2.58,,2.88,3.13,
22/4/2005,2.62,,2.93,3.14,
25/4/2005,2.64,,2.94,3.19,
26/4/2005,2.7,,2.92,3.18,
27/4/2005,2.64,,2.89,3.17,
28/4/2005,2.59,,2.88,3.15,
29/4/2005,2.69,,2.9,3.17,
2/5/2005,2.64,,2.94,3.19,
3/5/2005,2.64,,2.91,3.19,
4/5/2005,2.58,,2.87,3.17,
5/5/2005,2.59,,2.81,3.14,
6/5/2005,2.63,,2.86,3.19,
9/5/2005,2.63,,2.92,3.22,
10/5/2005,2.59,,2.9,3.2,
11/5/2005,2.59,,2.87,3.18,
12/5/2005,2.56,,2.88,3.17,
13/5/2005,2.44,,2.82,3.13,
16/5/2005,2.42,,2.9,3.18,
17/5/2005,2.59,,2.88,3.17,
18/5/2005,2.59,,2.86,3.15,
19/5/2005,2.62,,2.87,3.14,
20/5/2005,2.64,,2.89,3.17,
23/5/2005,2.65,,2.97,3.19,
24/5/2005,2.81,,2.94,3.17,
25/5/2005,2.78,,2.95,3.17,
26/5/2005,2.76,,2.94,3.15,
27/5/2005,2.75,,2.96,3.14,
31/5/2005,2.77,,2.99,3.18,
1/6/2005,2.78,,2.97,3.12,
2/6/2005,2.79,,2.97,3.13,
3/6/2005,2.8,,3,3.13,
6/6/2005,2.8,,3.02,3.15,
7/6/2005,2.82,,3.02,3.14,
8/6/2005,2.82,,3.02,3.15,
9/6/2005,2.8,,2.99,3.14,
10/6/2005,2.8,,3,3.14,
13/6/2005,2.79,,3.03,3.22,
14/6/2005,2.78,,3.01,3.22,
15/6/2005,2.77,,3,3.22,
16/6/2005,2.75,,2.97,3.21,
17/6/2005,2.78,,2.98,3.22,
20/6/2005,2.78,,3.02,3.27,
21/6/2005,2.85,,3.02,3.28,
22/6/2005,2.83,,3.03,3.25,
23/6/2005,2.77,,3.06,3.27,
24/6/2005,2.76,,3.08,3.27,
27/6/2005,2.81,,3.16,3.33,
28/6/2005,2.99,,3.15,3.35,
29/6/2005,2.95,,3.13,3.33,
30/6/2005,2.99,,3.13,3.34,
1/7/2005,3.01,,3.17,3.38,
5/7/2005,3.01,,3.22,3.43,
6/7/2005,3.04,,3.19,3.41,
7/7/2005,2.99,,3.15,3.37,
8/7/2005,2.98,,3.17,3.39,
11/7/2005,2.96,,3.2,3.47,
12/7/2005,3.02,,3.21,3.48,
13/7/2005,3.02,,3.22,3.46,
14/7/2005,3.03,,3.23,3.47,
15/7/2005,3.03,,3.25,3.47,
18/7/2005,3.03,,3.3,3.54,
19/7/2005,3.13,,3.31,3.54,
20/7/2005,3.1,,3.3,3.54,
21/7/2005,3.12,,3.34,3.6,
22/7/2005,3.14,,3.37,3.61,
25/7/2005,3.17,,3.45,3.68,
26/7/2005,3.24,,3.44,3.67,
27/7/2005,3.22,,3.4,3.67,
28/7/2005,3.24,,3.4,3.65,
29/7/2005,3.24,,3.41,3.68,
1/8/2005,3.28,,3.49,3.73,
2/8/2005,3.34,,3.49,3.73,
3/8/2005,3.33,,3.46,3.72,
4/8/2005,3.33,,3.47,3.72,
5/8/2005,3.34,,3.52,3.75,
8/8/2005,3.36,,3.55,3.82,
9/8/2005,3.36,,3.52,3.79,
10/8/2005,3.37,,3.51,3.78,
11/8/2005,3.3,,3.51,3.78,
12/8/2005,3.3,,3.52,3.79,
15/8/2005,3.24,,3.55,3.82,
16/8/2005,3.31,,3.54,3.8,
17/8/2005,3.3,,3.52,3.8,
18/8/2005,3.29,,3.5,3.78,
19/8/2005,3.31,,3.52,3.81,
22/8/2005,3.32,,3.54,3.82,
23/8/2005,3.33,,3.54,3.81,
24/8/2005,3.33,,3.53,3.81,
25/8/2005,3.33,,3.54,3.81,
26/8/2005,3.34,,3.55,3.82,
29/8/2005,3.41,,3.55,3.83,
30/8/2005,3.4,,3.54,3.79,
31/8/2005,3.41,,3.52,3.74,
1/9/2005,3.34,,3.48,3.62,
2/9/2005,3.37,,3.45,3.63,
6/9/2005,3.37,,3.53,3.7,
7/9/2005,3.35,,3.49,3.73,
8/9/2005,3.3,,3.48,3.73,
9/9/2005,3.31,,3.49,3.73,
12/9/2005,3.31,,3.52,3.79,
13/9/2005,3.3,,3.48,3.77,
14/9/2005,3.25,,3.43,3.76,
15/9/2005,3.22,,3.45,3.77,
16/9/2005,3.21,,3.5,3.81,
19/9/2005,3.19,,3.59,3.84,
20/9/2005,3.29,,3.62,3.89,
21/9/2005,3.01,,3.42,3.83,
22/9/2005,2.97,,3.47,3.81,
23/9/2005,3.04,,3.48,3.82,
26/9/2005,3.15,,3.54,3.89,
27/9/2005,3.15,,3.5,3.88,
28/9/2005,3.11,,3.47,3.88,
29/9/2005,3.07,,3.54,3.89,
30/9/2005,3.13,,3.55,3.93,
3/10/2005,3.17,,3.62,4.02,
4/10/2005,3.34,,3.63,4.02,
5/10/2005,3.33,,3.58,4,
6/10/2005,3.32,,3.6,4,
7/10/2005,3.33,,3.62,4,
11/10/2005,3.36,,3.74,4.1,
12/10/2005,3.49,,3.7,4.1,
13/10/2005,3.49,,3.75,4.09,
14/10/2005,3.47,,3.77,4.08,
17/10/2005,3.49,,3.87,4.17,
18/10/2005,3.57,,3.86,4.15,
19/10/2005,3.56,,3.86,4.15,
20/10/2005,3.44,,3.85,4.16,
21/10/2005,3.44,,3.86,4.16,
24/10/2005,3.45,,3.93,4.2,
25/10/2005,3.71,,3.93,4.21,
26/10/2005,3.7,,3.9,4.21,
27/10/2005,3.71,,3.88,4.2,
28/10/2005,3.74,,3.92,4.22,
31/10/2005,3.75,,3.98,4.27,
1/11/2005,3.78,,3.96,4.26,
2/11/2005,3.77,,3.94,4.26,
3/11/2005,3.8,,3.94,4.27,
4/11/2005,3.79,,3.97,4.27,
7/11/2005,3.8,,3.96,4.31,
8/11/2005,3.88,,3.96,4.3,
9/11/2005,3.9,,3.99,4.32,
10/11/2005,3.89,,3.97,4.3,
14/11/2005,3.92,,4.02,4.35,
15/11/2005,4.01,,4.01,4.34,
16/11/2005,4,,4,4.3,
17/11/2005,3.98,,4.01,4.3,
18/11/2005,3.95,,4,4.31,
21/11/2005,3.93,,4,4.3,
22/11/2005,3.94,,3.93,4.23,
23/11/2005,3.94,,3.95,4.29,
25/11/2005,3.91,,3.95,4.27,
28/11/2005,3.94,,3.98,4.31,
29/11/2005,3.99,,3.98,4.32,
30/11/2005,4,,3.95,4.31,
1/12/2005,4,,3.97,4.32,
2/12/2005,4.01,,3.99,4.31,
5/12/2005,4.01,,4.05,4.35,
6/12/2005,3.83,,4.05,4.33,
7/12/2005,3.83,,4.03,4.32,
8/12/2005,3.66,,3.94,4.27,
9/12/2005,3.6,,3.94,4.27,
12/12/2005,3.55,,3.92,4.34,
13/12/2005,3.61,,3.92,4.34,
14/12/2005,3.6,,3.9,4.3,
15/12/2005,3.58,,3.93,4.31,
16/12/2005,3.53,,3.93,4.3,
19/12/2005,3.51,,3.98,4.37,
20/12/2005,3.54,,3.97,4.37,
21/12/2005,3.54,,3.99,4.35,
22/12/2005,3.53,,3.98,4.32,
23/12/2005,3.43,,3.99,4.32,
27/12/2005,3.43,,3.99,4.35,
28/12/2005,3.56,,3.96,4.33,
29/12/2005,3.65,,4.01,4.34,
30/12/2005,4,,4.08,4.37,
3/1/2006,4.03,,4.17,4.4,
4/1/2006,4.03,,4.19,4.37,
5/1/2006,4.04,,4.2,4.37,
6/1/2006,4.05,,4.22,4.39,
9/1/2006,4.07,,4.24,4.4,
10/1/2006,4.15,,4.29,4.42,
11/1/2006,4.15,,4.3,4.45,
12/1/2006,4.15,,4.32,4.43,
13/1/2006,4.11,,4.33,4.43,
17/1/2006,4.06,,4.39,4.47,
18/1/2006,4.03,,4.36,4.46,
19/1/2006,3.96,,4.36,4.47,
20/1/2006,3.91,,4.35,4.48,
23/1/2006,3.91,,4.39,4.5,
24/1/2006,4.23,,4.41,4.51,
25/1/2006,4.21,,4.43,4.54,
26/1/2006,4.15,,4.45,4.54,
27/1/2006,4.17,,4.45,4.55,
30/1/2006,4.15,,4.49,4.62,
31/1/2006,4.37,,4.48,4.59,
1/2/2006,4.33,,4.48,4.61,
2/2/2006,4.32,,4.48,4.62,
3/2/2006,4.31,,4.48,4.63,
6/2/2006,4.31,,4.49,4.68,
7/2/2006,4.33,,4.5,4.67,
8/2/2006,4.34,,4.51,4.67,
9/2/2006,4.32,,4.52,4.67,
10/2/2006,4.35,,4.53,4.7,
13/2/2006,4.36,,4.56,4.71,
14/2/2006,4.42,,4.56,4.72,
15/2/2006,4.39,,4.55,4.7,
16/2/2006,4.38,,4.55,4.69,
17/2/2006,4.39,,4.54,4.69,
21/2/2006,4.4,,4.57,4.73,
22/2/2006,4.44,,4.57,4.7,
23/2/2006,4.44,,4.59,4.73,
24/2/2006,4.44,,4.6,4.73,
27/2/2006,4.47,,4.63,4.76,
28/2/2006,4.47,,4.63,4.74,
1/3/2006,4.45,,4.6,4.75,
2/3/2006,4.45,,4.61,4.75,
3/3/2006,4.43,,4.61,4.75,
6/3/2006,4.42,,4.6,4.77,
7/3/2006,4.47,,4.6,4.77,
8/3/2006,4.45,,4.58,4.77,
9/3/2006,4.44,,4.59,4.77,
10/3/2006,4.44,,4.61,4.78,
13/3/2006,4.43,,4.61,4.83,
14/3/2006,4.49,,4.59,4.8,
15/3/2006,4.5,,4.63,4.81,
16/3/2006,4.49,,4.61,4.77,
17/3/2006,4.49,,4.63,4.78,
20/3/2006,4.55,,4.67,4.79,
21/3/2006,4.67,,4.69,4.82,
22/3/2006,4.67,,4.69,4.81,
23/3/2006,4.66,,4.67,4.81,
24/3/2006,4.66,,4.65,4.78,
27/3/2006,4.68,,4.63,4.8,
28/3/2006,4.71,,4.65,4.83,
29/3/2006,4.69,,4.63,4.83,
30/3/2006,4.67,,4.61,4.84,
31/3/2006,4.65,,4.63,4.81,
3/4/2006,4.66,,4.67,4.86,
4/4/2006,4.64,,4.68,4.85,
5/4/2006,4.62,,4.67,4.83,
6/4/2006,4.65,,4.68,4.85,
7/4/2006,4.64,,4.69,4.85,
10/4/2006,4.64,,4.7,4.89,
11/4/2006,4.63,,4.7,4.88,
12/4/2006,4.62,,4.7,4.91,
13/4/2006,4.54,,4.7,4.94,
17/4/2006,4.53,,4.73,4.93,
18/4/2006,4.54,,4.73,4.9,
19/4/2006,4.54,,4.73,4.9,
20/4/2006,4.55,,4.73,4.9,
21/4/2006,4.57,,4.75,4.9,
24/4/2006,4.57,,4.76,4.93,
25/4/2006,4.63,,4.79,4.96,
26/4/2006,4.65,,4.79,4.98,
27/4/2006,4.64,,4.78,4.93,
28/4/2006,4.59,,4.77,4.91,
1/5/2006,4.59,,4.82,4.98,
2/5/2006,4.66,,4.81,4.98,
3/5/2006,4.64,,4.82,5,
4/5/2006,4.6,,4.8,5.01,
5/5/2006,4.6,,4.82,5,
8/5/2006,4.61,,4.87,5.03,
9/5/2006,4.72,,4.88,5.03,
10/5/2006,4.68,,4.88,5.03,
11/5/2006,4.63,,4.82,4.99,
12/5/2006,4.63,,4.84,5,
15/5/2006,4.66,,4.86,5.02,
16/5/2006,4.76,,4.83,4.99,
17/5/2006,4.75,,4.83,5,
18/5/2006,4.75,,4.83,4.98,
19/5/2006,4.75,,4.82,5,
22/5/2006,4.73,,4.83,5.02,
23/5/2006,4.75,,4.84,5.02,
24/5/2006,4.74,,4.82,4.99,
25/5/2006,4.74,,4.82,5.01,
26/5/2006,4.75,,4.84,5.02,
30/5/2006,4.75,,4.84,5.04,
31/5/2006,4.75,,4.86,5.08,
1/6/2006,4.75,,4.83,5.06,
2/6/2006,4.75,,4.81,5.01,
5/6/2006,4.76,,4.85,5.04,
6/6/2006,4.8,,4.86,5.05,
7/6/2006,4.79,,4.86,5.06,
8/6/2006,4.78,,4.86,5.06,
9/6/2006,4.78,,4.87,5.07,
12/6/2006,4.76,,4.94,5.13,
13/6/2006,4.72,,4.9,5.13,
14/6/2006,4.68,,4.9,5.17,
15/6/2006,4.59,,4.84,5.16,
16/6/2006,4.62,,4.87,5.19,
19/6/2006,4.65,,4.94,5.25,
20/6/2006,4.7,,4.93,5.24,
21/6/2006,4.66,,4.92,5.23,
22/6/2006,4.54,,4.92,5.24,
23/6/2006,4.59,,4.97,5.27,
26/6/2006,4.7,,5.04,5.32,
27/6/2006,4.86,,5.05,5.31,
28/6/2006,4.78,,5.01,5.31,
29/6/2006,4.67,,5.01,5.26,
30/6/2006,4.5,,5,5.24,
3/7/2006,4.63,,5.09,5.31,
5/7/2006,4.8,,5.01,5.32,
6/7/2006,4.79,,5,5.31,
7/7/2006,4.82,,5.02,5.28,
10/7/2006,4.83,,5.06,5.32,
11/7/2006,4.9,,5.05,5.3,
12/7/2006,4.92,,5.06,5.3,
13/7/2006,4.87,,5.05,5.27,
14/7/2006,4.85,,5.06,5.26,
17/7/2006,4.88,,5.11,5.3,
18/7/2006,4.94,,5.13,5.33,
19/7/2006,4.91,,5.11,5.28,
20/7/2006,4.85,,5.08,5.24,
21/7/2006,4.86,,5.09,5.25,
24/7/2006,4.88,,5.1,5.26,
25/7/2006,5.01,,5.13,5.25,
26/7/2006,5,,5.11,5.21,
27/7/2006,5.02,,5.1,5.2,
28/7/2006,4.97,,5.07,5.16,
31/7/2006,5.01,,5.1,5.18,
1/8/2006,5.2,,5.12,5.18,
2/8/2006,5.2,,5.1,5.18,
3/8/2006,5.19,,5.11,5.19,
4/8/2006,5.16,,5.09,5.16,
7/8/2006,5.19,,5.12,5.2,
8/8/2006,5.19,,5.1,5.16,
9/8/2006,5.14,,5.07,5.15,
10/8/2006,5.13,,5.05,5.16,
11/8/2006,5.13,,5.07,5.2,
14/8/2006,5.16,,5.12,5.24,
15/8/2006,5.18,,5.1,5.19,
16/8/2006,5.16,,5.07,5.16,
17/8/2006,5.16,,5.09,5.18,
18/8/2006,5.14,,5.1,5.19,
21/8/2006,5.16,,5.11,5.18,
22/8/2006,5.17,,5.1,5.17,
23/8/2006,5.17,,5.09,5.17,
24/8/2006,5.17,,5.09,5.17,
25/8/2006,5.18,,5.11,5.17,
28/8/2006,5.19,,5.1,5.18,
29/8/2006,5.19,,5.07,5.16,
30/8/2006,5.17,,5.05,5.14,
31/8/2006,5.12,,5.05,5.11,
1/9/2006,5.08,,5.02,5.1,
5/9/2006,4.96,,5,5.13,
6/9/2006,4.88,,4.97,5.12,
7/9/2006,4.88,,4.97,5.13,
8/9/2006,4.83,,4.92,5.1,
11/9/2006,4.84,,4.94,5.13,
12/9/2006,4.75,,4.91,5.12,
13/9/2006,4.77,,4.92,5.08,
14/9/2006,4.8,,4.95,5.11,
15/9/2006,4.76,,4.95,5.11,
18/9/2006,4.74,,4.95,5.12,
19/9/2006,4.72,,4.95,5.09,
20/9/2006,4.72,,4.94,5.09,
21/9/2006,4.71,,4.92,5.04,
22/9/2006,4.72,,4.92,5.02,
25/9/2006,4.7,,4.88,5.01,
26/9/2006,4.64,,4.88,5.02,
27/9/2006,4.59,,4.88,5.01,
28/9/2006,4.52,,4.87,5.01,
29/9/2006,4.58,,4.89,5.02,
2/10/2006,4.64,,4.88,5.02,
3/10/2006,4.7,,4.91,5.02,
4/10/2006,4.77,,4.93,5,
5/10/2006,4.8,,4.94,5.03,
6/10/2006,4.74,,4.94,5.05,
10/10/2006,4.78,,5,5.09,
11/10/2006,4.9,,5.02,5.1,
12/10/2006,4.93,,5.06,5.13,
13/10/2006,4.92,,5.05,5.13,
16/10/2006,5,,5.09,5.15,
17/10/2006,5.06,,5.09,5.15,
18/10/2006,5.05,,5.09,5.14,
19/10/2006,5.02,,5.1,5.16,
20/10/2006,4.99,,5.09,5.14,
23/10/2006,5.04,,5.12,5.18,
24/10/2006,5.15,,5.13,5.19,
25/10/2006,5.14,,5.12,5.18,
26/10/2006,5.16,,5.12,5.18,
27/10/2006,5.15,,5.11,5.16,
30/10/2006,5.16,,5.1,5.16,
31/10/2006,5.18,,5.08,5.13,
1/11/2006,5.19,,5.07,5.09,
2/11/2006,5.19,,5.07,5.13,
3/11/2006,5.19,,5.09,5.18,
6/11/2006,5.19,,5.09,5.18,
7/11/2006,5.2,,5.08,5.16,
8/11/2006,5.2,,5.1,5.16,
9/11/2006,5.2,,5.09,5.16,
10/11/2006,5.21,,5.1,5.16,
13/11/2006,5.19,,5.09,5.16,
14/11/2006,5.24,,5.09,5.15,
15/11/2006,5.24,,5.09,5.16,
16/11/2006,5.23,,5.09,5.17,
17/11/2006,5.2,,5.09,5.14,
20/11/2006,5.21,,5.08,5.15,
21/11/2006,5.26,,5.07,5.15,
22/11/2006,5.25,,5.05,5.15,
24/11/2006,5.23,,5.04,5.13,
27/11/2006,5.25,,5.05,5.14,
28/11/2006,5.27,,5.04,5.13,
29/11/2006,5.26,,5.04,5.13,
30/11/2006,5.23,,5.03,5.1,
1/12/2006,5.23,,5.03,5.05,
4/12/2006,5.16,,5.01,5.04,
5/12/2006,4.87,,4.99,5.03,
6/12/2006,4.91,,4.99,5.05,
7/12/2006,4.91,,4.98,5.05,
8/12/2006,4.88,,4.97,5.08,
11/12/2006,4.84,,4.94,5.07,
12/12/2006,4.86,,4.94,5.06,
13/12/2006,4.85,,4.95,5.07,
14/12/2006,4.86,,4.96,5.08,
15/12/2006,4.77,,4.91,5.07,
18/12/2006,4.78,,4.97,5.09,
19/12/2006,4.83,,4.97,5.08,
20/12/2006,4.86,,4.97,5.08,
21/12/2006,4.83,,4.97,5.06,
22/12/2006,4.81,,4.99,5.08,
26/12/2006,4.78,,5,5.1,
27/12/2006,4.74,,4.98,5.1,
28/12/2006,4.72,,5,5.1,
29/12/2006,4.73,,5.02,5.09,
2/1/2007,4.74,,5.07,5.1,
3/1/2007,4.83,,5.05,5.09,
4/1/2007,4.78,,5.04,5.07,
5/1/2007,4.79,,5.05,5.09,
8/1/2007,4.83,,5.08,5.13,
9/1/2007,4.9,,5.08,5.13,
10/1/2007,4.94,,5.09,5.13,
11/1/2007,4.98,,5.11,5.15,
12/1/2007,4.97,,5.09,5.15,
16/1/2007,4.98,,5.11,5.16,
17/1/2007,5.01,,5.12,5.16,
18/1/2007,4.96,,5.12,5.16,
19/1/2007,4.94,,5.14,5.17,
22/1/2007,4.95,,5.13,5.18,
23/1/2007,5.02,,5.14,5.18,
24/1/2007,4.99,,5.13,5.17,
25/1/2007,4.96,,5.14,5.18,
26/1/2007,4.92,,5.13,5.18,
29/1/2007,4.92,,5.14,5.19,
30/1/2007,4.99,,5.13,5.18,
31/1/2007,5,,5.12,5.16,
1/2/2007,4.99,,5.13,5.16,
2/2/2007,5,,5.14,5.16,
5/2/2007,5.06,,5.16,5.16,
6/2/2007,5.14,,5.14,5.16,
7/2/2007,5.15,,5.16,5.16,
8/2/2007,5.15,,5.16,5.16,
9/2/2007,5.15,,5.15,5.17,
12/2/2007,5.16,,5.18,5.18,
13/2/2007,5.24,,5.17,5.17,
14/2/2007,5.23,,5.16,5.16,
15/2/2007,5.23,,5.16,5.15,
16/2/2007,5.23,,5.17,5.15,
20/2/2007,5.24,,5.19,5.16,
21/2/2007,5.27,,5.18,5.16,
22/2/2007,5.26,,5.19,5.17,
23/2/2007,5.25,,5.18,5.17,
26/2/2007,5.24,,5.19,5.18,
27/2/2007,5.22,,5.14,5.1,
28/2/2007,5.24,,5.16,5.12,
1/3/2007,5.26,,5.15,5.11,
2/3/2007,5.24,,5.12,5.07,
5/3/2007,5.24,,5.1,5.08,
6/3/2007,5.24,,5.14,5.1,
7/3/2007,5.25,,5.12,5.09,
8/3/2007,5.25,,5.1,5.09,
9/3/2007,5.23,,5.1,5.14,
12/3/2007,5.24,,5.09,5.13,
13/3/2007,5.23,,5.09,5.1,
14/3/2007,5.25,,5.06,5.1,
15/3/2007,5.23,,5.05,5.12,
16/3/2007,5.19,,5.04,5.14,
19/3/2007,5.19,,5.06,5.13,
20/3/2007,5.22,,5.06,5.12,
21/3/2007,5.25,,5.05,5.08,
22/3/2007,5.25,,5.06,5.09,
23/3/2007,5.25,,5.08,5.11,
26/3/2007,5.24,,5.06,5.09,
27/3/2007,5.2,,5.08,5.09,
28/3/2007,5.19,,5.06,5.08,
29/3/2007,5.05,,5.05,5.06,
30/3/2007,5.07,,5.04,5.06,
2/4/2007,5.13,,5.04,5.09,
3/4/2007,5.15,,5.05,5.09,
4/4/2007,5.16,,5.06,5.08,
5/4/2007,5.1,,5.04,5.08,
6/4/2007,5.1,,5.05,5.11,
9/4/2007,5.09,,5.02,5.11,
10/4/2007,5,,5.03,5.1,
11/4/2007,5.01,,5.04,5.1,
12/4/2007,5,,5.03,5.1,
13/4/2007,4.98,,5.02,5.09,
16/4/2007,4.97,,5.01,5.09,
17/4/2007,4.94,,5.01,5.07,
18/4/2007,4.94,,5,5.04,
19/4/2007,4.93,,4.99,5.04,
20/4/2007,4.93,,4.99,5.05,
23/4/2007,4.93,,4.98,5.04,
24/4/2007,4.92,,4.98,5.03,
25/4/2007,4.94,,4.97,5.03,
26/4/2007,4.91,,4.96,5.04,
27/4/2007,4.84,,4.95,5.03,
30/4/2007,4.78,,4.92,5.03,
1/5/2007,4.68,,4.9,5.01,
2/5/2007,4.71,,4.91,5.02,
3/5/2007,4.73,,4.9,5.03,
